Index,Cluster,Sub-cluster,Label
2084.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2085.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2086.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2087.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2088.0,3,3_1,S-shape_Growth
2089.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2090.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2091.0,1,1_0,Negative_Exponential_Growth
2092.0,2,2_0,Positive_Exponential_Growth
2093.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2094.0,Linear,Linear_0,Linear_Growth
2095.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2096.0,3,3_1,Negative_Exponential_Growth
2097.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2098.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2099.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2100.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2101.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2102.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2103.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2104.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2105.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2106.0,Linear,Linear_0,Linear_Growth
2107.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2108.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2109.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2110.0,3,3_0,S-shape_Growth
2111.0,3,3_0,S-shape_Growth
2112.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2113.0,1,1_1,Negative_Exponential_Growth
2114.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2115.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2116.0,3,3_1,Positive_Exponential_Growth
2117.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2118.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2119.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2120.0,3,3_1,Negative_Exponential_Growth
2121.0,3,3_0,Negative_Exponential_Growth
2122.0,Linear,Linear_1,Linear_Growth
2123.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2124.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2125.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2126.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2127.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2128.0,2,2_0,Positive_Exponential_Growth
2129.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2130.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2131.0,1,1_0,Negative_Exponential_Growth
2132.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2133.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2134.0,2,2_0,Positive_Exponential_Growth
2135.0,1,1_1,Negative_Exponential_Growth
2136.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2137.0,2,2_1,Positive_Exponential_Growth
2138.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2139.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2140.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2141.0,3,3_0,S-shape_Growth
2142.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2143.0,2,2_1,Positive_Exponential_Growth
2144.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2145.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2146.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2147.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2148.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2149.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2150.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2151.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2152.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2153.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2154.0,Linear,Linear_1,Linear_Growth
2155.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2156.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2157.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2158.0,3,3_0,S-shape_Growth
2159.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2160.0,3,3_1,S-shape_Growth
2161.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2162.0,Linear,Linear_1,Linear_Growth
2163.0,3,3_0,Negative_Exponential_Growth
2164.0,Linear,Linear_0,Linear_Growth
2165.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2166.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2167.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2168.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2169.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2170.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2171.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2172.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2173.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2174.0,Linear,Linear_1,Linear_Growth
2175.0,3,3_0,S-shape_Growth
2176.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2177.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2178.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2179.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2180.0,3,3_1,S-shape_Growth
2181.0,2,2_1,Positive_Exponential_Growth
2182.0,Linear,Linear_0,Linear_Growth
2183.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2184.0,3,3_0,S-shape_Growth
2185.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2186.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2187.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2188.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2189.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2190.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2191.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2192.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2193.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2194.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2195.0,3,3_0,S-shape_Growth
2196.0,2,2_1,Positive_Exponential_Growth
2197.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2198.0,3,3_0,S-shape_Growth
2199.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2200.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2201.0,2,2_0,Positive_Exponential_Growth
2202.0,2,2_0,Positive_Exponential_Growth
2203.0,3,3_1,S-shape_Growth
2204.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2205.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2206.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2207.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2208.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2209.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2210.0,Linear,Linear_0,Linear_Growth
2211.0,1,1_1,Negative_Exponential_Growth
2212.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2213.0,3,3_1,Negative_Exponential_Growth
2214.0,3,3_1,Negative_Exponential_Growth
2215.0,2,2_1,Positive_Exponential_Growth
2216.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2217.0,3,3_1,Negative_Exponential_Growth
2218.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2219.0,Linear,Linear_0,Linear_Growth
2220.0,3,3_1,S-shape_Growth
2221.0,3,3_1,S-shape_Growth
2222.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2223.0,Linear,Linear_0,Linear_Growth
2224.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2225.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2226.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2227.0,3,3_0,S-shape_Growth
2228.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2229.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2230.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2231.0,2,2_1,Positive_Exponential_Growth
2232.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2233.0,2,2_1,Positive_Exponential_Growth
2234.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2235.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2236.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2237.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2238.0,3,3_1,S-shape_Growth
2239.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2240.0,1,1_0,Negative_Exponential_Growth
2241.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2242.0,1,1_0,Negative_Exponential_Growth
2243.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2244.0,Linear,Linear_0,Linear_Growth
2245.0,3,3_0,S-shape_Growth
2246.0,Linear,Linear_0,Linear_Growth
2247.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2248.0,Linear,Linear_1,Linear_Growth
2249.0,1,1_0,Negative_Exponential_Growth
2250.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2251.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2252.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2253.0,2,2_1,Positive_Exponential_Growth
2254.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2255.0,3,3_1,S-shape_Growth
2256.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2257.0,1,1_1,Negative_Exponential_Growth
2258.0,3,3_1,S-shape_Growth
2259.0,Linear,Linear_0,Linear_Growth
2260.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2261.0,1,1_0,Negative_Exponential_Growth
2262.0,1,1_0,Negative_Exponential_Growth
2263.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2264.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2265.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2266.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2267.0,3,3_1,S-shape_Growth
2268.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2269.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2270.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2271.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2272.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2273.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2274.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2275.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2276.0,3,3_0,Negative_Exponential_Growth
2277.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2278.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2279.0,2,2_1,Positive_Exponential_Growth
2280.0,3,3_1,Negative_Exponential_Growth
2281.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2282.0,3,3_1,S-shape_Growth
2283.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2284.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2285.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2286.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2287.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2288.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2289.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2290.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2291.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2292.0,3,3_0,S-shape_Growth
2293.0,3,3_1,S-shape_Growth
2294.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2295.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2296.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2297.0,3,3_1,Negative_Exponential_Growth
2298.0,1,1_0,Negative_Exponential_Growth
2299.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2300.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2301.0,Linear,Linear_0,Linear_Growth
2302.0,Linear,Linear_1,Linear_Growth
2303.0,Linear,Linear_1,Linear_Growth
2304.0,1,1_1,Negative_Exponential_Growth
2305.0,2,2_1,Positive_Exponential_Growth
2306.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2307.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2308.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2309.0,3,3_0,S-shape_Growth
2310.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2311.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2312.0,Linear,Linear_0,Linear_Growth
2313.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2314.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2315.0,Linear,Linear_1,Linear_Growth
2316.0,Linear,Linear_0,Linear_Growth
2317.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2318.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2319.0,Linear,Linear_1,Linear_Growth
2320.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2321.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2322.0,3,3_1,S-shape_Growth
2323.0,2,2_0,Positive_Exponential_Growth
2324.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2325.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2326.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2327.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2328.0,1,1_0,Negative_Exponential_Growth
2329.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2330.0,3,3_1,Negative_Exponential_Growth
2331.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2332.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2333.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2334.0,2,2_1,Positive_Exponential_Growth
2335.0,3,3_0,S-shape_Growth
2336.0,2,2_1,Positive_Exponential_Growth
2337.0,Linear,Linear_1,Linear_Growth
2338.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2339.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2340.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2341.0,1,1_1,Negative_Exponential_Growth
2342.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2343.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2344.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2345.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2346.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2347.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2348.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2349.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2350.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2351.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2352.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2353.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2354.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2355.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2356.0,3,3_0,S-shape_Growth
2357.0,Linear,Linear_0,Linear_Growth
2358.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2359.0,3,3_0,S-shape_Growth
2360.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2361.0,Linear,Linear_0,Linear_Growth
2362.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2363.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2364.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2365.0,Linear,Linear_0,Linear_Growth
2366.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2367.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2368.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2369.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2370.0,2,2_0,Positive_Exponential_Growth
2371.0,Linear,Linear_1,Linear_Growth
2372.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2373.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2374.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2375.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2376.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2377.0,Linear,Linear_0,Linear_Growth
2378.0,Linear,Linear_1,Linear_Growth
2379.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2380.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2381.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2382.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2383.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2384.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2385.0,3,3_0,S-shape_Growth
2386.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2387.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2388.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2389.0,3,3_1,Negative_Exponential_Growth
2390.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2391.0,3,3_0,S-shape_Growth
2392.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2393.0,3,3_1,S-shape_Growth
2394.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2395.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2396.0,3,3_1,Negative_Exponential_Growth
2397.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2398.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2399.0,Linear,Linear_0,Linear_Growth
2400.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2401.0,3,3_0,S-shape_Growth
2402.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2403.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2404.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2405.0,1,1_1,Negative_Exponential_Growth
2406.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2407.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2408.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2409.0,2,2_0,Positive_Exponential_Growth
2410.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2411.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2412.0,2,2_0,Positive_Exponential_Growth
2413.0,3,3_1,S-shape_Growth
2414.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2415.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2416.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2417.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2418.0,2,2_0,Positive_Exponential_Growth
2419.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2420.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2421.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2422.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2423.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2424.0,1,1_0,Negative_Exponential_Growth
2425.0,Linear,Linear_0,Linear_Growth
2426.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2427.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2428.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2429.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2430.0,3,3_0,Negative_Exponential_Growth
2431.0,3,3_1,Negative_Exponential_Growth
2432.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2433.0,3,3_1,S-shape_Growth
2434.0,3,3_1,S-shape_Growth
2435.0,Linear,Linear_0,Linear_Growth
2436.0,3,3_0,S-shape_Growth
2437.0,Cyclic,Cyclic_Up-Trend_Indeterminate,Oscillation
2438.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2439.0,2,2_1,Positive_Exponential_Growth
2440.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2441.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2442.0,1,1_1,Negative_Exponential_Growth
2443.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2444.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2445.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2446.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2447.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2448.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2449.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2450.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2451.0,1,1_1,Negative_Exponential_Growth
2452.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2453.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2454.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2455.0,3,3_1,Negative_Exponential_Growth
2456.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2457.0,1,1_1,Negative_Exponential_Growth
2458.0,1,1_0,Negative_Exponential_Growth
2459.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2460.0,3,3_1,S-shape_Growth
2461.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2462.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2463.0,2,2_0,Positive_Exponential_Growth
2464.0,3,3_1,S-shape_Growth
2465.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2466.0,Linear,Linear_0,Linear_Growth
2467.0,3,3_0,Negative_Exponential_Growth
2468.0,3,3_0,S-shape_Growth
2469.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2470.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2471.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2472.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2473.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2474.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2475.0,3,3_0,S-shape_Growth
2476.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2477.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2478.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2479.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2480.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2481.0,3,3_1,S-shape_Growth
2482.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2483.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2484.0,2,2_0,Positive_Exponential_Growth
2485.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2486.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2487.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2488.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2489.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2490.0,Linear,Linear_1,Linear_Growth
2491.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2492.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2493.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2494.0,2,2_1,Positive_Exponential_Growth
2495.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2496.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2497.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2498.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2499.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2500.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2501.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2502.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2503.0,3,3_1,Negative_Exponential_Growth
2504.0,2,2_0,Positive_Exponential_Growth
2505.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2506.0,2,2_1,Positive_Exponential_Growth
2507.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2508.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2509.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2510.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2511.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2512.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2513.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2514.0,Cyclic,Cyclic_No-Trend_Diverging,Oscillation
2515.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2516.0,Linear,Linear_1,Linear_Growth
2517.0,Linear,Linear_0,Linear_Growth
2518.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
2519.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2520.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2521.0,2,2_0,Positive_Exponential_Growth
2522.0,Cyclic,Cyclic_Down-Trend_Indeterminate,Oscillation
2523.0,Linear,Linear_0,Linear_Growth
2524.0,3,3_0,Positive_Exponential_Growth
2525.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2526.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2527.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2528.0,2,2_1,Positive_Exponential_Growth
2529.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2530.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2531.0,Cyclic,Cyclic_No-Trend_Indeterminate,Oscillation
2532.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2533.0,Cyclic,Cyclic_Up-Trend_Stable,Oscillation
2534.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2535.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2536.0,Cyclic,Cyclic_Up-Trend_Dampening,Oscillation
2537.0,1,1_1,Negative_Exponential_Growth
2538.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2539.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2540.0,Cyclic,Cyclic_Down-Trend_Dampening,Oscillation
2541.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2542.0,Cyclic,Cyclic_Up-Trend_Diverging,Oscillation
2543.0,Cyclic,Cyclic_No-Trend_Dampening,Oscillation
2544.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2545.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2546.0,Cyclic,Cyclic_Down-Trend_Stable,Oscillation
2547.0,1,1_0,Negative_Exponential_Growth
2548.0,Linear,Linear_0,Linear_Growth
2549.0,Growth&Decline,Growth&Decline_1,Growth&Decline
2550.0,Cyclic,Cyclic_No-Trend_Stable,Oscillation
2551.0,1,1_1,Negative_Exponential_Growth
2552.0,Growth&Decline,Growth&Decline_0,Growth&Decline
2553.0,Cyclic,Cyclic_Down-Trend_Diverging,Oscillation
